VARIABLES="X""Y""dispX""dispY""sigmaxx""sigmayy""sigmaxy""ResiX""ResiY""ReX""ReY"
0.803251 0.278008 6.73042e-08 2.3254e-08 -891.906 13851.4 -5785.2 82.0301 27.5682 0.820301 0.275682
0.789113 0.315913 6.61249e-08 2.64494e-08 -231.07 13322.7 -6489.73 79.3619 30.8548 0.793619 0.308548
0.773187 0.353103 6.48564e-08 2.95722e-08 279.478 12709.9 -7037.09 77.2294 34.4112 0.772294 0.344112
0.75551 0.389493 6.3244e-08 3.254e-08 1037.47 11986.9 -7636.28 74.2638 37.467 0.742638 0.37467
0.736122 0.425 6.19279e-08 3.5668e-08 1787.17 11329.9 -8020.43 72.2194 40.8839 0.722194 0.408839
0.715066 0.459545 5.995e-08 3.83691e-08 2741.67 10525.1 -8557.37 69.0215 43.6196 0.690215 0.436196
0.69239 0.493048 5.83131e-08 4.14561e-08 3495.82 9632.04 -8736.96 66.895 47.0006 0.66895 0.470006
0.668145 0.525435 5.5855e-08 4.38088e-08 4046.51 8794.61 -9349.56 63.3672 49.4216 0.633672 0.494216
0.642387 0.556632 5.39391e-08 4.678e-08 5598.46 8040.69 -9116.24 61.155 52.699 0.61155 0.52699
0.615174 0.586567 5.16103e-08 4.90846e-08 6054.51 7154.16 -9449.13 58.147 55.3492 0.58147 0.553492
0.586567 0.615174 4.90846e-08 5.16103e-08 7154.16 6054.51 -9449.13 55.3492 58.147 0.553492 0.58147
0.556632 0.642387 4.678e-08 5.39391e-08 8040.69 5598.46 -9116.24 52.699 61.155 0.52699 0.61155
0.525435 0.668145 4.38088e-08 5.5855e-08 8794.61 4046.51 -9349.56 49.4216 63.3672 0.494216 0.633672
0.493048 0.69239 4.14561e-08 5.83131e-08 9632.04 3495.82 -8736.97 47.0006 66.895 0.470006 0.66895
0.459545 0.715065 3.83691e-08 5.995e-08 10525.1 2741.67 -8557.38 43.6196 69.0215 0.436196 0.690215
0.425 0.736122 3.5668e-08 6.19279e-08 11329.9 1787.17 -8020.43 40.8839 72.2194 0.408839 0.722194
0.389493 0.75551 3.254e-08 6.3244e-08 11986.9 1037.47 -7636.29 37.467 74.2639 0.37467 0.742639
0.353103 0.773187 2.95722e-08 6.48564e-08 12709.9 279.479 -7037.09 34.4112 77.2294 0.344112 0.772294
0.315913 0.789113 2.64494e-08 6.61249e-08 13322.7 -231.07 -6489.73 30.8549 79.3619 0.308549 0.793619
0.278008 0.803251 2.3254e-08 6.73042e-08 13851.4 -891.905 -5785.2 27.5682 82.0301 0.275682 0.820301
0.239473 0.815569 2.01399e-08 6.83965e-08 14413.9 -1232.84 -5101.88 23.7959 83.9918 0.237959 0.839918
0.200395 0.82604 1.68289e-08 6.93751e-08 14807 -1613.49 -4276.8 20.2483 86.4788 0.202483 0.864788
0.160864 0.834639 1.36798e-08 7.01602e-08 15250.6 -1966.46 -3538.31 16.2211 87.9289 0.162211 0.879289
0.120968 0.841348 1.02122e-08 7.06946e-08 15587.5 -2242.86 -2574.97 12.4012 90.065 0.124012 0.90065
0.0807977 0.846151 6.79498e-09 7.1024e-08 15922.5 -2353.98 -1817.06 8.22734 90.8352 0.0822734 0.908352
0.0404447 0.849037 3.42927e-09 7.14021e-08 15947.4 -2724.94 -905.272 4.16493 92.4648 0.0416493 0.924648
0 0.85 0 7.13643e-08 16163 -2649.32 3.30661 0 3.30661 0 0.551101
0.9 0 6.99042e-08 0 -1429.71 15255.6 3.2693 3.2693 0 0.544883 0
0.899094 0.0403783 6.99331e-08 3.16657e-09 -1539.15 14908.7 -828.753 91.4224 4.05436 0.914224 0.0405436
0.896377 0.0806754 6.9516e-08 6.2167e-09 -1322.16 15101.4 -1475.32 89.9336 8.02552 0.899336 0.0802552
0.891855 0.12081 6.93794e-08 9.46951e-09 -1399.41 14572.1 -2314.09 89.0778 11.9519 0.890778 0.119519
0.885537 0.160701 6.86391e-08 1.24607e-08 -1001.43 14467.4 -2978.19 87.4465 15.9308 0.874465 0.159308
0.877435 0.200269 6.81567e-08 1.55631e-08 -797.711 14096.1 -3659.5 85.6912 19.3145 0.856912 0.193145
0.867567 0.239433 6.71864e-08 1.85727e-08 -373.051 13806.6 -4282.77 83.6463 23.1166 0.836463 0.231166
